ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39
1059,15015908,346933,4944507,710571.0,7409588,-580.08,14305337,221618.0,119.51,-3229912.0,-4647612.0,-2066.0,8.0,-16.87,-36.89,8.89,4.61e-05,5.47,12.58,32.93,82.55,4.73,8.55,0,0,0.2183,-3.96,-3.86,1.7387,0,-5.54,-26.78,-126.16,-51.68,-68.98,3.78,-58.18,2.3415,-0.2216
911,91636888,16561884,20675963,54753821.25,72065761,23087.92,33533373,439316.0,379.29,12435785.0,8740592.0,823.0,32.0,14.95,62.81,0.05,9.71e-07,0.05,2.51,22.56,1.52,63.41,49.57,0,1,0.6088,8.01,25.2,1.2987,1,375.32,10.34,16.07,206.01,201.83,33.2,16.91,3.2045,0.1116
23,309977234,185489665,238850858,171779254.75,272085171,107346.45,124386742,807597.0,180.07,38469403.0,26371999.0,2744.0,45.0,13.53,42.87,1.05,2.29e-05,1.19,6.25,77.05,16.85,59.87,42.63,1,1,0.0453,11.11,34.63,1.034,1,13.83,9.17,15.1,72.98,69.3,28.92,13.42,1.0052,0.164
257,21889563,1005678,10191558,10622029.0,8328295,-2065.01,11267535,210897.0,82.46,-3403881.0,-4444983.0,-921.0,4.0,-16.73,37.5,-0.06,-4.2e-07,-0.03,5.44,46.56,40.56,48.53,11.48,0,0,0.2563,-9.64,-9.43,3.7107,1,940.23,-22.42,-34.42,-141.02,-183.9,36.34,-53.3,1.9211,-0.0628
641,38734902,1813978,13009569,19931116.0,27035865,14633.28,19608515,375701.0,103.98,6707948.0,3838697.0,917.0,8.0,17.76,60.91,1.36,1.87e-05,1.55,7.7,33.59,34.46,49.38,0.61,2,1,-0.0247,6.05,37.78,6.9885,1,13.59,8.8,19.64,311.58,214.43,64.38,17.08,2.6319,0.0793
61,439991607,45040973,128046584,124813392.0,321663349,29913.33,315178214,705929.0,675.76,13111438.0,2101263.0,182.0,44.0,4.13,14.48,4.31,4.4e-05,4.16,0.66,29.1,37.5475,28.37,23.14,3,1,-0.0821,10.6,6.8,1.1515,1,1.21,0.43,1.68,22.04,4.86,8.98,0.9,1.5315,0.149
319,15751183,2649652,4143087,12077044.5,36312418,5707.74,4693922,56059.0,477.79,3387333.0,2418364.0,403.0,12.0,24.36,51.15,-0.36,-2.78e-05,-0.38,1.61,26.3,19.81492027,70.2,11.14,2,1,-0.6322,10.66,36.24,0.219,1,-24.4,16.74,24.0,131.67,128.8,24.84,9.12,2.8274,0.1009
306,33673496,11421243,13297533,14361440.0,19947255,932.71,22059505,331279.0,216.82,-1900347.0,-2517780.0,-250.0,13.0,-5.82,18.87,3.91,3.54e-05,3.31,4.62,39.49,53.26,34.49,67.06,2,0,0.0631,-9.98,2.77,1.8563,1,-3.01,-7.97,-23.53,-40.18,-66.08,4.84,-15.67,1.6077,-0.1911
614,89667944,30473028,35561763,40417390.0,66864806,31735.97,49250554,294594.0,97.47,8194420.0,3797047.0,251.0,22.0,9.49,36.64,4.05,5.5e-05,4.27,11.75,39.66,40.59,45.07,68.03,4,1,-0.2206,7.06,35.39,1.4433,1,2.9,4.31,9.87,108.33,67.89,31.7,7.68,1.4435,0.1255
900,343819278,97317191,161440921,99974633.0,177731130,62359.66,243844645,2338504.0,490.97,41639437.0,45315429.0,16530.0,23.0,13.94,25.08,0.17,1.27e-06,0.19,1.85,46.96,49.38,29.08,9.93,0,1,0.004,11.4,18.14,16.1741,1,146.83,13.54,68.45,316.61,344.57,38.37,25.5,1.9956,0.1263
935,27620760,577562,7078503,10551515.0,60565336,8843.28,17069244,96905.0,330.96,1664416.0,1023024.0,171.0,9.0,6.54,27.34,0.03,1.02e-06,0.03,0.87,25.63,0.64,38.2,13.44,2,0,-0.3447,1.59,32.02,0.3451,1,85.09,3.94,9.89,55.48,48.79,9.07,2.42,1.6369,0.1642
658,73550558,14442651,30528158,30202740.0,93862744,16009.09,43347818,174783.0,203.17,2184594.0,-2695493.0,-66.0,43.0,2.87,13.39,2.25,4.88e-05,2.1,0.93,41.51,41.89,41.06,27.4,2,0,-0.0646,3.97,21.77,1.0029,1,-0.27,-3.08,-7.18,11.29,-13.93,30.94,-2.87,1.6581,-0.035
969,27092035,8763799,15005786,17841586.0,12986207,3253.89,9250448,251860.0,162.33,588567.0,307579.0,51.0,9.0,3.09,63.58,1.79,2.52e-05,1.78,3.14,55.39,29.36,65.86,10.29,1,0,-0.0781,-8.13,12.01,1.8692,1,1.71,1.27,1.66,19.03,5.37,36.88,1.28,1.5743,-0.1394
56,97124748,46948893,48699498,78570584.0,115716016,27194.23,18554164,355270.0,439.98,15205022.0,11680755.0,5286.0,34.0,17.3,73.82,-0.7,-4.35e-05,-0.79,2.36,50.14,19.81492027,80.9,24.6,2,1,8.3786,14.21,28.0,0.1123,1,-17.29,12.62,16.31,121.84,118.15,19.05,12.74,1.6421,0.1395
919,77633259,14246084,23962447,40594100.0,41505593,3249.45,37039159,145214.0,154.87,-4309341.0,-7462943.0,-4665.0,44.0,-4.16,41.99,5.25,5.89e-05,4.29,3.15,30.87,39.865,52.29,41.12,3,0,-0.0532,-6.12,4.19,1.1246,1,-2.39,-8.29,-16.95,-53.87,-92.45,10.78,-17.82,2.0695,-0.0172
1054,39043892,4596033,16176901,14526263.5,49080852,6599.18,27069952,25529.0,485.95,-3149079.0,240469.0,76.0,48.0,-4.93,-21.08,-0.09,-1.65e-06,-0.06,0.3,41.43,44.459999999999994,30.67,4.57,0,1,-0.5524,22.54,16.9,0.6027,1,-4.38,0.4,2.34,-18.34,-87.96,5.55,-30.78,1.4931,0.4816
376,33931703,17324344,20009128,21837258.25,28396273,9134.93,16172017,121752.0,153.49,2327590.0,2322095.0,368.0,6.0,9.01,46.61,1.27,2.23e-05,1.31,6.41,58.97,37.06,52.34,10.87,2,1,0.1109,5.41,26.92,1.7326,1,7.95,7.59,16.5,70.53,75.87,20.78,8.82,1.1993,0.0686
550,258072857,57748183,123255741,118833272.75,230289260,89730.67,124580378,1353343.0,217.87,36568904.0,22145066.0,3386.0,30.0,14.67,46.09,2.31,4.28e-05,2.56,2.63,47.76,24.48,51.73,12.65,3,1,-0.1275,11.11,34.77,2.2407,1,6.83,8.61,17.51,216.94,184.36,55.35,13.49,1.3895,0.1419
39,68122652,42666479,43908811,32547499.75,121032063,18945.48,34605974,420542.0,266.0,4723390.0,2502422.0,1585.0,18.0,7.15,34.89,0.94,3.29e-05,0.96,2.14,64.46,26.2,49.2,25.23,3,1,0.144,10.47,27.81,0.5261,1,3.9,3.67,7.47,48.45,33.85,12.57,2.73,0.8802,0.1745
1001,22295741,8494338,13310371,4144315.0,7142313,-5151.0,18151427,212436.0,123.14,-5017247.0,-7960886.0,-885.0,5.0,-23.46,-1.6,6.31,2.48e-05,2.74,6.07,59.7,69.24,18.59,34.52,2,0,-0.5709,-3.57,-23.1,1.5254,1,-18.76,-37.86,-97.98,-111.49,-198.03,4.38,-124.77,0.8271,-0.537
72,67033214,13976893,16324633,50643052.25,28668675,16742.3,7438359,90084.0,1102.64,7545501.0,5158473.0,1178.0,8.0,13.78,56.23,-5.89,-0.000227,-7.12,6.67,24.35,19.81492027,88.9,3.34,2,1,11.2261,22.72,24.98,0.1531,1,-3.36,7.7,8.66,34.45,33.62,32.65,25.68,3.856,0.2188
1078,23274139,3518529,6790375,19570001.0,21580248,4826.86,3704138,107040.0,224.79,1098412.0,1444820.0,193.0,12.0,5.43,72.08,-0.74,-4.33e-05,-0.78,3.4,29.18,30.22242718,84.08,36.08,2,0,1.1649,-4.26,20.74,0.0519,1,-7.48,6.21,7.51,28.16,34.88,16.4,6.3,2.9119,-0.0256
888,18185052,7429566,8267927,7243887.0,25016360,4217.53,10941166,76214.0,595.63,1017173.0,689564.0,104.0,18.0,6.56,21.69,1.18,2.69e-05,1.19,5.63,45.47,28.04,39.83,36.44,1,1,-0.1334,6.84,23.19,1.3102,1,4.49,3.77,9.99,30.82,24.78,10.87,3.27,1.3991,0.0958
737,40273324,3305507,12273998,13286033.0,40627718,3008.97,26987291,169496.0,300.95,-836098.0,-2165508.0,-387.0,8.0,-1.58,29.51,1.53,2.3e-05,1.38,4.22,30.48,36.9725,32.99,23.64,4,0,-19.6216,-7.92,7.47,0.075,1,-3.24,-6.5,-16.49,-28.73,-90.64,5.92,-6.49,1.1015,-0.4835
859,38303889,7827576,12428314,21902823.75,45601529,5077.44,14453641,108748.0,447.07,336139.0,250207.0,21.0,11.0,1.84,54.76,-0.76,-2.41e-05,-0.76,2.43,32.45,3.69,62.27,11.6,4,1,1.0262,5.86,13.26,0.1224,1,0.34,0.64,1.05,5.75,3.91,15.17,0.5,1.9767,0.0356
1014,22078201,10479142,12630659,9374949.0,25143821,-3247.52,12703252,42143.0,426.17,406028.0,-7314508.0,-517.0,18.0,2.56,-21.67,2.14,4.24e-05,1.64,3.23,57.21,47.89,42.46,19.64,3,0,0.0655,-1.22,-14.71,0.2482,1,-12.59,-28.31,-59.74,3.02,-54.32,24.41,-29.09,1.0204,0.1006
921,212874645,43316482,165430132,112705011.0,38745671,24321.87,100169634,8865.0,88.46,-14205884.0,-3625110.0,-984.0,41.0,-5.51,44.78,10.36,4.01e-05,6.13,8.67,77.71,31.05,52.94,13.19,1,0,-0.0817,4.6,11.43,3.7831,1,0.1,-1.57,-3.04,-77.39,-19.75,-17.39,-9.36,1.1026,0.0751
584,240554489,94709981,101789858,137440770.0,226598859,70684.7,103113720,655663.0,192.03,2883199.0,3647373.0,261.0,37.0,2.68,54.23,-0.08,-1.7e-06,-0.08,5.2,42.31,24.35,57.13,20.79,4,1,0.0821,7.36,29.38,2.0433,1,-28.25,1.48,2.68,41.19,73.42,14.09,2.27,1.4908,0.1059
908,73155776,1515485,18343385,37149124.0,103575341,6456.86,42844488,583002.0,796.73,683583.0,-2559976.0,115.0,11.0,1.26,26.24,1.11,2.69e-05,1.04,1.51,25.07,21.8,41.43,16.77,4,0,-2.6686,-1.75,8.83,0.0695,1,-0.97,-3.51,-7.97,6.15,-20.4,12.01,-2.19,1.6945,-0.16
1199,33692944,6878674,19338194,8300594.0,48974488,11488.57,25392350,542612.0,388.69,2638258.0,660340.0,21.0,16.0,9.57,-21.66,3.69,7.12e-05,3.66,6.95,57.4,64.02,24.64,21.99,0,1,0.014,8.85,34.1,1.3815,1,1.63,2.06,8.28,16.91,7.28,16.48,2.32,1.5437,0.1349
1127,52099212,8911481,12245323,39814162.0,40795775,19499.74,12285051,540461.0,125.14,7802940.0,4606974.0,6343.0,42.0,16.93,65.54,-1.59,-5.28e-05,-1.88,3.17,23.5,1.59,76.42,9.26,1,1,0.3671,16.29,37.43,1.0081,1,-10.09,9.16,12.16,137.62,126.93,67.4,17.64,3.7182,0.1243
4,805354665,41279500,230575532,193131014.0,854205765,117249.54,612223650,864638.0,954.42,46978641.0,7598541.0,354.0,49.0,6.69,10.63,3.5,4.88e-05,3.49,0.73,28.63,30.62,23.98,22.49,3,0,-0.0365,5.62,14.56,0.9504,1,1.48,0.97,3.97,43.66,13.19,10.73,1.66,1.2811,0.0412
1272,66156504,22988196,34865884,28261193.0,69678287,17230.72,37895312,347512.0,232.26,5951266.0,2995192.0,2496.0,37.0,9.71,33.65,1.57,2.88e-05,1.64,5.32,52.7,29.86,42.72,19.33,4,0,0.0505,2.84,26.05,1.0495,1,4.89,4.58,11.07,99.19,70.73,18.53,6.09,0.9912,0.069
393,776975727,55354437,227421240,85217896.0,943437950,239777.52,691757831,1326967.0,986.86,16208850.0,65275399.0,1178.0,26.0,3.99,-19.33,3.94,5.37e-05,3.61,0.35,29.27,32.62,10.97,8.3,1,1,-0.2619,18.67,30.86,0.9754,0,2.88,6.92,135.56,3.52,-10.48,10.11,-5.12,1.3845,0.3778
680,23424260,3871921,12045751,4233391.0,12502749,-132.13,19190869,85363.0,113.66,-2147707.0,-4139803.0,-567.0,13.0,-8.03,2.49,6.76,4.4e-05,4.94,4.58,51.42,58.29,18.07,48.04,2,0,-0.1265,-8.85,-0.56,2.0947,1,-3.9,-16.84,-65.34,-58.89,-113.52,5.52,-33.11,0.9861,0.0203
1020,31226718,16588623,17204597,20768995.0,19776867,5083.05,10457723,27933.0,100.39,663326.0,87851.0,13.0,10.0,2.3,46.67,0.82,1.56e-05,0.82,4.62,55.1,15.42,66.51,52.28,3,0,0.0713,-1.39,16.28,0.4073,1,2.41,0.28,0.42,9.48,3.29,12.24,1.16,1.3729,-0.0206
592,2542448926,198427341,613827673,1103646867.0,2467280684,381131.92,1438802059,2791112.0,1536.29,215492063.0,107026401.0,1529.0,26.0,9.09,29.56,1.11,1.91e-05,1.17,0.48,24.14,30.565,43.41,38.54,1,1,1.4542,30.39,14.99,0.7335,1,6.7,3.97,10.19,57.17,41.62,15.77,6.36,2.2484,0.7301
682,41863404,10576599,12089338,31705526.0,32340817,12359.67,10157878,1086485.0,174.82,6941122.0,4435800.0,1685.0,9.0,17.26,71.22,-0.63,-2.01e-05,-0.77,4.11,28.88,19.81492027,75.74,39.87,2,1,5.2966,9.39,29.52,0.4437,1,-30.07,10.6,13.99,231.37,210.97,50.24,19.57,2.7327,0.1068
720,490434318,237925755,332378926,193178663.0,540263294,54317.19,297255654,16638357.0,1788.95,28109599.0,12465438.0,2239.0,22.0,7.28,34.61,-0.06,-1.09e-06,-0.06,3.12,67.77,31.657500000000002,39.39,16.74,3,0,-0.0028,3.44,11.08,1.4449,1,-56.75,2.63,6.58,93.7,62.14,14.79,3.45,0.7116,0.1076
235,1317237284,801982127,930432810,543687929.5,1229676578,316470.02,422257873,1989204.0,1257.34,54360722.0,59549403.0,1869.0,27.0,4.41,55.85,1.1,3.21e-05,1.12,12.63,70.64,20.77,67.94,32.58,2,0,0.0462,1.32,24.03,0.8467,1,6.28,4.42,6.89,34.12,43.57,10.2,5.64,1.1069,0.0703
395,47193316,6786179,8994857,37502310.0,65334667,18953.09,9691006,424279.0,518.53,9144800.0,8219763.0,6133.0,43.0,21.59,64.63,-1.12,-7.57e-05,-1.29,1.96,19.06,19.81492027,79.47,25.99,2,1,27.3759,17.11,40.16,0.0057,1,-13.42,17.96,22.67,130.64,151.09,35.88,16.19,4.1737,0.1797
1143,49800285,12068135,23567689,36017191.0,37013932,6384.04,13783095,257405.0,291.45,827596.0,507060.0,31.0,17.0,2.36,53.42,1.34,3.6e-05,1.29,2.4,47.32,23.91,72.32,32.31,0,0,0.0515,-1.55,12.82,1.1595,1,2.34,0.99,1.6,8.46,6.78,17.22,1.79,2.0718,0.0313
581,130135148,18691895,58899665,31925719.0,258369138,3934.92,98209429,822620.0,292.27,1103585.0,-25195527.0,-1628.0,8.0,2.18,18.79,1.97,5.17e-05,1.68,2.91,45.26,48.46,24.53,14.91,4,0,-1.6355,-0.29,3.02,0.6536,1,-5.82,-18.1,-74.76,14.77,-106.61,5.91,-3.08,0.6467,0.0435
115,35794774,9875371,11718041,29544684.5,113349784,8261.4,13265756,99811.0,1858.19,6080306.0,4252931.0,589.0,22.0,17.38,54.14,0.48,4.14e-05,0.5,0.14,32.74,1.4,62.94,37.79,3,1,0.2491,12.15,23.08,0.454,1,10.52,11.88,18.88,170.08,146.16,11.0,4.61,2.0611,0.1585
513,11840982,6375602,7552856,6513297.0,4797768,640.78,3439474,152103.0,599.72,-673559.0,-1350304.0,-270.0,6.0,-3.81,49.7,2.73,3.8e-05,2.04,18.41751676,63.79,19.85,70.95,20.59048356,2,1,-0.0153,7.29,5.41,23.6997,1,-9.32,-12.57,-15.7,-27.43,-54.99,9.88,-28.14,9.0106,0.0604
1179,75819003,12340474,20904899,33679854.0,133745637,9446.43,42139149,94605.0,1183.59,2745710.0,2450110.0,965.0,15.0,4.97,27.94,0.45,1.42e-05,0.45,0.95,27.57,48.51,44.42,50.86,4,0,-0.0222,-4.84,12.46,0.4739,1,6.95,3.37,7.26,19.63,25.42,4.72,2.66,1.9282,0.0027
1040,73326507,22765066,25310995,33629881.75,120253105,24480.24,39852142,337596.0,286.32,9513994.0,4716167.0,1335.0,26.0,14.18,42.72,0.23,6.88e-06,0.24,1.32,34.52,18.07,45.65,15.77,4,0,0.1565,4.02,33.39,1.7415,1,27.22,6.72,14.83,253.71,191.74,17.84,5.98,1.5805,0.1107
1200,14999818,779386,4021270,10035105.0,8621991,2186.88,4964714,41521.0,148.66,428577.0,312779.0,85.0,9.0,4.26,50.23,1.05,1.82e-05,1.08,3.8,26.81,23.35,66.9,25.35,3,0,0.0587,-14.58,14.58,0.4332,1,4.88,2.67,3.82,21.69,17.78,21.79,4.07,2.7648,-0.4031
660,91296021,24068284,46196170,77372182.0,71272817,31324.11,13923839,223315.0,133.22,136749.0,1853857.0,59.0,25.0,1.16,76.35,-1.26,-6.46e-05,-1.17,8.12,50.6,1.9,84.75,38.12,3,1,0.2707,12.68,34.31,0.2372,1,-1.73,1.89,2.28,0.78,14.07,10.15,3.44,1.7644,0.1113
545,598274382,445985300,477716516,360408434.75,415664684,122325.39,178766396,15641788.0,223.36,16926866.0,6489529.0,166.0,30.0,3.28,37.93,2.04,4.74e-05,2.05,3.78,79.85,19.11,70.12,46.39,4,1,1.8197,6.36,20.45,0.0834,1,2.17,1.08,1.55,8.46,4.95,48.98,2.38,0.9131,0.1117
1137,16007909,5934376,8306080,10319045.0,30237090,10280.13,5688864,73876.0,109.95,1867956.0,1571917.0,275.0,13.0,12.86,46.6,-0.51,-2.69e-05,-0.54,1.88,51.89,19.81492027,64.46,18.05,2,1,9.4508,17.44,64.22,0.1188,1,-12.06,9.82,15.23,65.31,70.0,10.0,6.62,1.2833,0.231
305,444537706,348709943,383250161,239811315.25,197329984,91472.88,203906196,2563912.0,344.98,9087129.0,89723253.0,2522.0,39.0,2.28,-18.58,2.0,1.94e-05,1.76,1.19,86.21,26.43,54.13,51.89,3,0,-3.8901,-18.8,20.58,0.0214,1,18.59,20.18,37.29,2.79,21.35,27.94,35.24,0.646,-0.3375
727,51767379,2009454,8547520,35290977.75,72991239,11799.41,5100541,93696.0,1028.05,9088073.0,8626614.0,785.0,6.0,19.6,89.32,-1.77,-0.000253,-1.95,2.22,16.51,0.52,90.15,23.05,2,1,65.0756,21.25,22.79,0.0231,1,-6.39,16.14,18.8,158.05,165.82,20.51,13.06,5.4752,-0.0503
709,137012884,67520279,83731722,67233148.5,135336072,51298.93,77939481,198883.0,138.38,10832264.0,5303499.0,369.0,19.0,8.39,38.62,2.18,3.79e-05,2.12,13.2,61.11,36.965,43.12,38.89,3,1,-0.0369,10.65,37.44,3.1098,1,3.31,3.84,9.24,148.77,93.61,13.63,5.04,0.9759,0.2712
903,37229975,5698312,6543562,21638964.0,51061632,12395.78,15591011,158509.0,300.36,6360351.0,4609043.0,746.0,12.0,19.83,53.19,0.23,7.66e-06,0.26,1.25,17.58,16.11,58.12,22.93,4,0,1.3662,1.18,33.3,0.8118,1,54.92,14.13,22.72,198.76,193.57,28.19,12.13,3.7039,0.1169
914,19567779,6388522,10185795,5632020.0,15577587,-6707.21,13445226,150811.0,189.97,-7318626.0,-11391447.0,-1439.0,31.0,-29.84,-5.03,4.47,5.18e-05,2.48,5.37,52.05,48.445,31.29,20.69,2,0,-0.0947,-22.07,-34.28,0.8404,1,-15.37,-47.63,-128.69,-138.0,-214.8,-6.22,-73.13,1.1874,-0.4549
597,128827945,38556213,50059314,107594504.0,137693892,40319.77,21233441,350686.0,256.89,15252774.0,11193270.0,357.0,26.0,13.25,72.55,-0.83,-5.35e-05,-0.9,3.72,38.86,0.25,83.52,29.83,2,1,-2.8787,11.93,31.3,0.2097,1,-12.03,9.03,10.78,89.72,87.08,21.46,10.75,2.2206,0.0325
576,7254476523,3540379378,5955596210,4242837370.0,3000070061,342115.86,3313858932,62678980.0,232.46,-705615897.6,-704567122.7,-371.0,54.0,-8.22,-75.06799026,12.42,3.35e-05,7.01,18.41751676,88.81,28.62,53.17,37.29,0,0,0.0226,-5.46,3.55,0.7679,1,-4.23,-18.0,-37.58,-6.01,-12.48,-4.74,-65.09,1.0112,-0.0078
251,29988096,5719363,13978103,13103236.0,38643302,2104.75,16884860,74889.0,477.08,-1149159.0,-2522109.0,-269.0,5.0,-3.63,30.72,1.08,2.47e-05,1.0,3.98,46.61,27.04,43.69,28.31,4,0,-0.1052,4.29,7.02,0.4988,1,-5.65,-8.84,-17.64,-23.62,-57.12,10.31,-7.19,1.1111,-0.0131
1176,18171392,627161,8254810,7458532.0,7454221,-4004.35,10712861,289812.0,96.81,-5466849.0,-9040159.0,-962.0,5.0,-29.2,12.66,3.16,2.2e-05,1.32,9.89,45.43,49.19,41.05,1.11,4,0,1.1819,-13.33,-22.04,0.1284,1,-38.21,-49.75,-121.21,-105.99,-178.88,8.32,-123.77,0.9838,-0.2982
94,16568919,9903306,10837026,10973918.25,10554402,1717.2,9420173,43591.0,211.09,650349.0,443648.0,4929.0,36.0,4.15,40.43,2.99,3.35e-05,3.02,2.7,65.41,47.68,43.15,37.04,3,0,0.7819,5.88,10.36,5.631,1,2.44,2.79,6.4,144.52,100.91,13.06,4.3,0.8935,0.0855
1129,822731916,403401545,448901635,493520671.25,1112893163,130138.67,434354348,37667602.0,1303.15,48309227.0,35334999.0,9075.0,37.0,6.57,45.36,0.15,3.85e-06,0.16,3.56,54.56,10.16,47.21,0.73,0,1,0.0015,9.7,15.82,4.1258,1,31.47,4.49,9.8,239.9,253.34,13.79,4.58,1.0515,0.1723
59,23467392,10750563,12513165,18850818.0,24130120,5193.03,4616573,61105.0,168.74,866598.0,482496.0,107.0,16.0,4.5,61.15,-0.57,-3e-05,-0.58,10.6,53.32,22.437750105,80.33,16.71,0,1,-1.6171,14.61,22.13,0.1214,1,-3.01,2.15,2.66,19.26,11.2,14.32,2.09,1.5501,0.2458
554,16196842,2432951,5469294,10338983.0,21621270,5099.41,5857859,77778.0,432.43,3171973.0,2196449.0,254.0,13.0,22.38,37.15,0.61,2.25e-05,0.68,3.67,33.77,23.96,63.83,18.95,3,0,1.2653,-5.26,31.48,0.4267,1,21.67,14.98,23.7,73.38,63.02,28.01,12.6,2.2276,0.0619
392,72597020,41861937,44063147,18122822.0,66883074,22249.79,54474198,1436378.0,73.42,-68837.0,-5472337.0,-4560.0,34.0,0.09,16.7,5.66,6.95e-05,5.16,5.08,60.7,46.33,24.96,13.53,3,0,-0.065,3.33,30.65,3.1761,1,-0.44,-7.08,-26.23,-1.15,-91.89,33.29,-8.24,0.8438,0.0764
854,30138588,5879784,15384307,17860368.0,42870585,8104.59,12278220,42143.0,299.79,1955639.0,2149978.0,446.0,17.0,8.15,55.52,-0.33,-1.17e-05,-0.34,2.61,51.05,24.6875,59.26,50.66,4,1,0.1535,8.01,26.89,1.4138,1,-18.62,7.25,12.49,64.76,93.08,12.3,6.56,1.4385,0.0893
195,84107478,41498152,45050091,33485146.0,46515501,13664.4,50622332,144414.0,534.66,3391586.0,4529610.0,991.0,7.0,6.17,8.9,-2.13,-1.96e-05,-2.26,16.54,53.56,33.4975,39.81,0.04,1,1,0.0111,8.75,16.25,1.2438,1,-5.17,5.39,13.53,13.04,23.57,12.23,13.17,1.4611,0.0723
1273,22428137,213301,3604489,15401914.5,32361190,3949.59,7845291,174904.0,455.79,-63360.0,199362.0,40.0,10.0,0.18,53.87,-0.3,-1.23e-05,-0.29,0.68,16.07,2.06,65.02,29.96,2,0,0.0058,-7.2,17.61,19.3178,1,-2.25,0.98,1.37,-2.53,12.53,27.72,0.97,17.4441,-0.0969
1110,42925771,16058011,23611681,4580565.0,70456664,-20365.66,38345206,764319.0,1214.77,-2554617.0,-31269990.0,-1717.0,30.0,-2.27,-10.83,3.54,6.51e-05,2.41,2.75,55.01,74.86,10.67,9.22,4,0,3.6872,-6.38,-47.44,0.261,0,-10.59,-41.54,-153.92,-26.07,-295.12,4.26,-41.05,0.3023,3.9477
165,11698516,4842775,6454521,10064714.0,9692430,3300.83,1633802,47724.0,104.22,480936.0,313433.0,49.0,18.0,4.68,58.1,0.07,3.99e-06,0.07,7.21,55.17,7.21,86.03,24.26,4,1,0.6752,5.56,28.22,0.1036,1,63.57,2.68,3.11,13.36,11.33,18.56,4.21,1.6171,0.0624
36,18726189,2984930,3596515,14132451.0,16561824,6747.49,4593738,91551.0,106.85,2494212.0,1428936.0,457.0,18.0,14.21,58.78,-0.22,-7.88e-06,-0.25,2.21,19.21,2.07,75.47,12.41,1,1,-0.4152,10.54,36.03,0.6357,1,-57.0,7.83,10.5,79.81,67.14,62.48,12.67,4.4819,0.0455
684,14297237,1333669,10737675,8020139.0,3288395,-6188.24,6277097,678647.0,80.2,-4606859.0,-9575700.0,-437.0,6.0,-22.3,-20.1,7.18,3.76e-05,1.75,10.83,75.1,38.18,56.1,44.03,0,0,0.0228,-12.29,-43.28,0.4246,1,-39.53,-48.59,-82.96,-42.94,-89.25,14.6,-192.8980176,1.1837,-0.1054
824,21227883,449655,1663347,11867929.0,36575358,3640.34,9359953,116015.0,562.7,1204994.0,595020.0,97.0,3.0,6.57,42.93,-0.45,-1.78e-05,-0.46,0.36,7.84,8.65,55.91,12.43,2,0,-15.4015,-3.81,17.15,0.0541,1,-3.95,2.8,5.01,38.87,26.59,14.4,2.25,7.2359,-0.142
866,426502737,203826692,261168470,249171332.0,515894070,27866.72,177331405,996075.0,750.94,6652034.0,-41855097.0,-670.0,56.0,1.62,48.55,0.44,1.29e-05,0.38,6.44,61.23,24.92,58.42,42.12,2,1,0.1777,9.24,6.53,0.672,1,-30.89,-7.99,-12.55,11.03,-120.87,17.15,-14.13,1.0819,-0.0595
391,13254963,2672149,5928729,10121526.0,7642738,2750.25,3133436,99819.0,149.86,730773.0,633056.0,141.0,8.0,6.22,58.09,-0.15,-3.68e-06,-0.16,3.69,44.73,3.77,76.36,4.96,2,0,-0.4209,-5.31,20.75,0.8199,1,-71.85,4.78,6.25,28.11,32.27,30.49,10.98,2.0667,-0.0736
923,30936994,12093235,20270355,16804523.75,32070138,4512.17,14923642,97988.0,445.42,201844.0,811349.0,29.0,29.0,1.59,5.1,1.72,3.69e-05,1.6,3.65,65.52,27.13,51.76,43.56,3,0,-0.8028,4.45,14.59,0.1425,1,2.47,2.17,5.79,1.43,5.76,6.95,2.53,0.8915,-0.0401
1139,67241933,29076856,29922294,20995444.0,64945137,8575.53,46246490,2537903.0,195.03,-2107411.0,-2762400.0,-29.0,9.0,-4.03,-37.88,1.89,2.65e-05,1.78,7.27,44.5,33.56,31.22,67.55,1,0,0.0542,-9.01,12.75,0.3941,1,-1.25,-5.45,-13.55,-4.74,-6.21,8.63,-4.25,1.3137,-0.2716
945,125924711,61517092,69489000,66476086.25,64398947,21049.49,71565786,190077.0,140.0,-1886753.0,-3948391.0,-149.0,16.0,-0.7,36.56,4.93,4.44e-05,4.13,8.92,55.18,39.72,43.17,27.86,2,1,-0.1449,8.99,16.72,1.9809,1,-0.24,-3.35,-7.01,-13.87,-29.03,9.57,-6.13,1.17,0.1262
1058,221314227,105973551,172452414,130265266.25,152807334,52712.2,135001933,331106.0,379.17,14863457.0,13900871.0,630.0,21.0,6.74,29.32,5.04,5.71e-05,5.14,6.12,77.92,37.57,39.0,18.01,1,0,-0.0581,5.71,23.82,2.9629,1,3.55,6.09,17.05,60.13,79.6,15.19,12.88,0.9252,0.0789
639,12475948,4069703,5055224,6370312.25,14038335,3490.65,6685864,96298.0,138.99,1036770.0,818185.0,149.0,9.0,8.79,24.47,0.66,1.39e-05,0.7,6.27,40.52,36.14,46.41,27.13,2,0,0.0151,-0.55,27.98,0.8496,1,10.91,6.56,14.13,37.87,33.73,20.61,6.58,1.6055,-0.0303
